# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20161001-20161031
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
Activity,Start,Screen start: TrafikinfoApplication:MainActivity,115.728,42.243,42.243,9.328
App,Start,App start: TrafikinfoApplication,16.118,5.851,5.851,96
views,entered,Area/MapChange/Trafikmeldinger,1.351,926,926,234
views,entered,Area/Custom,412,345,345,130
views,entered,Area/MapChange/Vejarbejder,68,45,45,32
views,entered,Area/MapChange/Webkamera,63,27,27,18
SCREEN,START,SCREEN:START:MainActivity,44,2,2,1
MAP,SELECT,MAP:SELECT:Trafikmeldinger,41,2,2,1
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,18,2,2,1
views,entered,Area/,16,15,15,14
LIST,SELECT,LIST:SELECT:section:Rejsetider,14,1,1,1
LIST,SELECT,LIST:SELECT:section:Vejarbejder,9,2,2,1
LIST,OPEN,(not set),7,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 38 Aakirkeby,7,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 38 Aakirkeby,7,1,1,1
MAP,SELECT,MAP:SELECT:Webkamera,6,1,1,1
NAVIGATIONMENU,OPEN,(not set),6,1,1,1
LIST,SELECT,LIST:SELECT:section:Webkamera,5,2,2,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:ABOUT_APP,4,1,1,1
views,entered,Feedback,4,3,3,2
EVENT,OPEN,EVENT:OPEN:fullscreen,3,1,1,1
EVENT,OPEN,EVENT:OPEN:fullscreen:traffic,3,1,1,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:,3,1,1,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:FEEDBACK,3,1,1,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:GUIDE,3,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 38 Aakirkeby,3,1,1,1
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventA,2,1,1,1
EVENT,OPEN,EVENT:OPEN:fullscreen:roadwork,2,1,1,1
LIST,SELECT,LIST:SELECT:section:Bro og Tunnel,2,1,1,1
LIST,SELECT,LIST:SELECT:subsection:traffic,2,1,1,1
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,1,1,1,1
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,1,1,1,1
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventB,1,1,1,1
FEEDBACK,SELECT,FEEDBACK:SELECT:phonelink:80202060,1,1,1,1
LIST,SELECT,LIST:SELECT:subsection:rejsetider:Hornstrup - Skærup,1,1,1,1
LIST,SELECT,LIST:SELECT:subsection:rejsetider:Skærup - Hornstrup,1,1,1,1
MAP,SELECT,Trafikmeldinger,1,1,1,1
MAP,SELECT,Vejarbejder,1,1,1,1
MAP,SELECT,Webkamera,1,1,1,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:applink:Vintertrafik app,1,1,1,1
NAVIGATIONMENU,OPEN,NAVIGATIONMENU:OPEN:link:http://www.vejdirektoratet.dk,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_OFF,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_OFF,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_ON,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Ønslev (null),1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 38 Aakirkeby (http://webcam.trafikken.dk/webcam/aakirkeby.jpg),1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 38 Aakirkeby (null),1,1,1,1
