# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20181101-20181130
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
MAP,SELECT,MAP:SELECT:Trafikinfo,11.755,5.842,5.842,1.230
EVENT,OPEN,EVENT:OPEN:fullscreen:traffic,3.195,1.708,1.708,564
EVENT,OPEN,EVENT:OPEN:fullscreen:webcam,1.332,401,401,227
MAP,SELECT,MAP:SELECT:Webkamera,708,480,480,288
NAVIGATIONMENU,OPEN,(not set),671,435,435,289
ACTIONBAR,SELECT,ACTIONBAR:SELECT:PLAY_ICON,580,462,462,207
EVENT,SELECT,EVENT:SELECT:CENTERPOSITION_ICON,565,457,457,209
MAP,SELECT,MAP:SELECT:Vejarbejde,504,400,400,272
LIST,SELECT,LIST:SELECT:section_Trafikmeldinger,363,265,265,147
LIST,OPEN,(not set),324,257,257,156
EVENT,OPEN,EVENT:OPEN:fullscreen,313,251,251,158
LIST,SELECT,LIST:SELECT:section_S-Tog - Hovedstaden,244,69,69,58
EVENT,OPEN,EVENT:OPEN:fullscreen:roadwork,220,91,91,66
LIST,SELECT,LIST:SELECT:itemtype_WebcamContent,213,68,68,38
LIST,SELECT,LIST:SELECT:section_Tog - Hovedstaden,186,126,126,90
MAP,SELECT,MAP:SELECT:P4 Trafik,184,133,133,88
MAP,SELECT,MAP:SELECT:Temperatur,182,130,130,94
LIST,SELECT,LIST:SELECT:itemtype_P4EventContent,165,109,109,86
LIST,SELECT,LIST:SELECT:section_Webkamera,132,80,80,50
LIST,SELECT,LIST:SELECT:section_Metro - Hovedstaden,119,74,74,66
LIST,SELECT,LIST:SELECT:section_Vejarbejder,110,75,75,60
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_ON,101,81,81,52
LIST,SELECT,LIST:SELECT:section_Bus - Hovedstaden,99,64,64,53
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SUBSCRIPTIONS_OVERVIEW,95,81,81,63
LIST,SELECT,LIST:SELECT:section_Rejsetider,88,57,57,54
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventA,84,73,73,65
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_OFF,84,66,66,40
MAP,SELECT,MAP:SELECT:Cykel/saltning,78,47,47,43
SUBSCRIPTIONS_OVERVIEW,OPEN,SUBSCRIPTIONS_OVERVIEW:OPEN:ROUTE_AREA,63,35,35,30
LIST,SELECT,LIST:SELECT:section_P4 Trafik,62,40,40,31
LIST,SELECT,LIST:SELECT:section_Temperatur og Vind,53,38,38,27
LIST,SELECT,LIST:SELECT:section_Twitter,46,33,33,29
EVENT,OPEN,EVENT:OPEN:fullscreen:bus,43,18,18,14
LIST,SELECT,LIST:SELECT:itemtype_BusContent,43,18,18,14
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ADD_ROUTE,41,39,39,39
EVENT,OPEN,EVENT:OPEN:fullscreen:train,38,19,19,16
LIST,SELECT,LIST:SELECT:itemtype_TrainContent,38,19,19,16
EVENT,OPEN,EVENT:OPEN:fullscreen:metro,36,32,32,30
LIST,SELECT,LIST:SELECT:itemtype_MetroContent,36,32,32,30
LIST,SELECT,LIST:SELECT:section_Lokaltog - Hovedstaden,32,15,15,14
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:GUIDE,32,28,28,28
LIST,SELECT,LIST:SELECT:itemtype_TrafficContent,29,22,22,18
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_MUTE,26,21,21,19
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,25,23,23,21
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_TIME_LIMIT,21,15,15,15
LIST,SELECT,LIST:SELECT:itemtype_RoadworkContent,18,12,12,11
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_UNMUTE,18,13,13,13
EVENT,OPEN,EVENT:OPEN:fullscreen:trim,17,13,13,12
LIST,SELECT,LIST:SELECT:itemtype_TrimContent,17,13,13,12
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ADD_AREA,17,16,16,14
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:ABOUT_APP,16,15,15,14
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:vintertrafik://launch,16,16,16,15
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:link:http://www.vejdirektoratet.dk/DA/trafik/efter%C3%A5rsferiens-trafik/Sider/Default.aspx,13,13,13,13
EVENT,OPEN,EVENT:OPEN:fullscreen:vd.geo.bicyclepath,11,6,6,6
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:ibikecph://trafikkenhovedstaden,10,10,10,10
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,9,9,9,9
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,8,5,5,5
GEOFENCE,ENTER,GEOFENCE:ENTER:10,8,8,8,6
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_DELETE,8,6,6,6
WEBCAM,OPEN,(not set),8,4,4,2
LIST,SELECT,LIST:SELECT:itemtype_TwitterContent,7,5,5,4
MAP,SELECT,MAP:SELECT:Trafikmeldinger,7,4,4,4
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_CATEGORIES_CHANGE,7,4,4,4
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_EDIT,7,6,6,6
LIST,SELECT,LIST:SELECT:itemtype_WindTemperatureContent,6,2,2,2
SUBSCRIPTIONS_OVERVIEW,OPEN,SUBSCRIPTIONS_OVERVIEW:OPEN:TRAFFIC,5,4,4,4
GEOFENCE,LEAVE,GEOFENCE:LEAVE:10,4,4,4,4
GEOFENCE,ENTER,GEOFENCE:ENTER:26,3,3,3,3
GEOFENCE,ENTER,GEOFENCE:ENTER:7,3,3,3,3
GEOFENCE,LEAVE,GEOFENCE:LEAVE:26,3,3,3,3
GEOFENCE,ENTER,GEOFENCE:ENTER:25,2,2,2,2
GEOFENCE,LEAVE,GEOFENCE:LEAVE:25,2,2,2,2
GEOFENCE,LEAVE,GEOFENCE:LEAVE:7,2,2,2,2
GEOFENCE,ENTER,GEOFENCE:ENTER:27,1,1,1,1
GEOFENCE,ENTER,GEOFENCE:ENTER:28,1,1,1,1
GEOFENCE,ENTER,GEOFENCE:ENTER:6,1,1,1,1
GEOFENCE,LEAVE,GEOFENCE:LEAVE:27,1,1,1,1
GEOFENCE,LEAVE,GEOFENCE:LEAVE:28,1,1,1,1
GEOFENCE,LEAVE,GEOFENCE:LEAVE:6,1,1,1,1
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,1,1,1,1
MAP,SELECT,MAP:SELECT:Listevisning,1,1,1,1
