# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20180101-20180131
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
MAP,SELECT,MAP:SELECT:Trafikinfo,9.420,5.231,5.231,1.163
EVENT,OPEN,EVENT:OPEN:fullscreen:traffic,2.368,1.455,1.455,538
WEBCAM,OPEN,(not set),950,305,305,137
NAVIGATIONMENU,OPEN,(not set),862,511,511,340
ACTIONBAR,SELECT,ACTIONBAR:SELECT:PLAY_ICON,833,574,574,215
LIST,OPEN,(not set),554,401,401,214
EVENT,SELECT,EVENT:SELECT:CENTERPOSITION_ICON,552,433,433,166
LIST,SELECT,LIST:SELECT:section_Trafikmeldinger,466,303,303,140
MAP,SELECT,MAP:SELECT:Vejarbejde,456,328,328,232
MAP,SELECT,MAP:SELECT:Webkamera,411,252,252,126
MAP,SELECT,MAP:SELECT:Temperatur,333,228,228,94
MAP,SELECT,MAP:SELECT:Trafikmeldinger,230,139,139,18
EVENT,OPEN,EVENT:OPEN:fullscreen,223,190,190,126
LIST,SELECT,LIST:SELECT:section_S-Tog - Hovedstaden,214,132,132,79
LIST,SELECT,LIST:SELECT:itemtype_P4EventContent,207,117,117,89
MAP,SELECT,MAP:SELECT:P4 Trafik,168,124,124,64
LIST,SELECT,LIST:SELECT:section_Bus - Hovedstaden,143,85,85,62
LIST,SELECT,LIST:SELECT:itemtype_WebcamContent,138,60,60,41
LIST,SELECT,LIST:SELECT:section_Tog - Hovedstaden,129,81,81,56
MAP,SELECT,MAP:SELECT:Cykel/saltning,125,77,77,24
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_ON,120,94,94,53
LIST,SELECT,LIST:SELECT:section_Webkamera,110,80,80,58
LIST,SELECT,LIST:SELECT:section_Vejarbejder,109,67,67,52
EVENT,OPEN,EVENT:OPEN:fullscreen:roadwork,107,58,58,43
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_OFF,105,77,77,42
LIST,SELECT,LIST:SELECT:section_Metro - Hovedstaden,100,63,63,47
LIST,SELECT,LIST:SELECT:section:Temperatur og Vind,90,52,52,1
WEBCAM,FOLLOW,(not set),90,20,20,18
LIST,SELECT,LIST:SELECT:section_Rejsetider,73,49,49,45
MAP,SELECT,MAP:SELECT:Listevisning,65,50,50,37
LIST,SELECT,LIST:SELECT:section_Temperatur og Vind,59,43,43,33
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventA,55,45,45,36
LIST,SELECT,LIST:SELECT:section_P4 Trafik,55,34,34,26
LIST,SELECT,LIST:SELECT:section_Twitter,50,32,32,21
LIST,SELECT,LIST:SELECT:itemtype_STrainContent,47,29,29,26
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,47,26,26,4
EVENT,OPEN,EVENT:OPEN:fullscreen:s-train,44,29,29,26
LIST,SELECT,LIST:SELECT:itemtype_TrafficContent,39,31,31,20
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:GUIDE,36,33,33,33
LIST,SELECT,LIST:SELECT:itemtype_BusContent,33,16,16,12
EVENT,OPEN,EVENT:OPEN:fullscreen:bus,31,16,16,12
LIST,SELECT,LIST:SELECT:section_Lokaltog - Hovedstaden,25,15,15,13
LIST,SELECT,LIST:SELECT:itemtype_TrainContent,24,14,14,11
EVENT,OPEN,EVENT:OPEN:fullscreen:train,22,14,14,11
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:ABOUT_APP,20,18,18,18
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:vintertrafik://launch,19,15,15,15
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,16,13,13,11
EVENT,OPEN,EVENT:OPEN:fullscreen:trim,14,8,8,7
LIST,SELECT,LIST:SELECT:itemtype_TrimContent,14,8,8,7
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:ibikecph://trafikkenhovedstaden,14,9,9,9
LIST,SELECT,LIST:SELECT:itemtype_RoadworkContent,10,5,5,4
MAP,SELECT,MAP:SELECT:Vejarbejder,10,6,6,3
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,7,6,6,6
LIST,SELECT,LIST:SELECT:itemtype_TwitterContent,6,6,6,4
EVENT,OPEN,EVENT:OPEN:fullscreen:metro,5,5,5,5
LIST,SELECT,LIST:SELECT:itemtype_MetroContent,5,5,5,5
LIST,SELECT,LIST:SELECT:section:Vejarbejder,5,3,3,1
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,3,3,3,3
LIST,SELECT,LIST:SELECT:itemtype_LocalTrainContent,2,2,2,2
LIST,SELECT,LIST:SELECT:itemtype_WindTemperatureContent,2,2,2,2
LIST,SELECT,LIST:SELECT:section:Bus - Hovedstaden,2,2,2,1
EVENT,OPEN,EVENT:OPEN:fullscreen:localtrain,1,1,1,1
LIST,SELECT,LIST:SELECT:section:P4 Trafik,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_OFF,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:link:http://vejdirektoratet.dk/DA/trafik/juletrafikken/Sider/Default.aspx?utm_source=trafikinfoApp&utm_medium=link&utm_content=&utm_campaign=juletrafik17,1,1,1,1
